id,title,runtime,release_year
16346,Center Stage : Turn It Up,95.0,2008
33774,Tony Manero,97.0,2008
102286,Fate Is the Hunter,106.0,1964
53446,Blue Skies,104.0,1946
108232,The Mating Season,101.0,1951
44533,Prince of Foxes,107.0,1949
15952,Terribly Happy,90.0,2008
39563,The Eclipse,88.0,2009
55520,Plainlands,129.0,1988
41479,The Joneses,96.0,2009
65787,With a Song in My Heart,117.0,1952
51759,The Love Parade,107.0,1929
41248,The Girl on the Train,105.0,2009
29538,Pyaar Impossible,140.0,2010
115109,The Rains Came,104.0,1939
42850,Children of Invention,86.0,2010
31900,Gainsbourg: A Heroic Life,130.0,2010
37842,Wild Grass,104.0,2009
29159,Giallo,92.0,2010
191550,Gaby: A True Story,110.0,1987
122671,Who Saw Him Die?,110.0,1968
42991,Billy Rose's Jumbo,123.0,1962
44140,Miss Sadie Thompson,91.0,1953
42194,TEKKEN,92.0,2010
31443,The President's Man,90.0,2000
33494,The Wedding Photographer,108.0,2009
91873,Giliap,140.0,1975
207937,Don Quixote,141.0,2000
20200,Narco,105.0,2004
37259,Blood Into Wine,100.0,2010
62981,Deadly Circuit,120.0,1983
33682,Something Like Happiness,102.0,2005
79043,The Story of Marie and Julien,150.0,2003
28609,Dragon Ball Z: Dead Zone,45.0,1989
46164,Retribution,104.0,2006
38358,The Last Exorcism,87.0,2010
113458,Mother Joan of the Angels,110.0,1961
42085,Camila,105.0,1984
37581,Christopher Strong,78.0,1933
84701,San Pietro,40.0,1945
32196,"Dance, Girl, Dance",90.0,1940
42495,King Lear,137.0,1971
95597,Black Girl,65.0,1966
55562,Rosa Luxemburg,123.0,1986
49943,Sisters,83.0,2001
27579,The American,104.0,2010
105347,How Tasty Was My Little Frenchman,84.0,1971
77057,Children of Hiroshima,97.0,1952
98636,Kisses,74.0,1957
96451,If God Is Willing and da Creek Don't Rise,255.0,2010
14158,Jackass 2.5,64.0,2007
47670,The Christmas Toy,50.0,1986
55648,The Wildcat,79.0,1921
88034,The Hypothesis of the Stolen Painting,66.0,1978
172535,The Trials of Oscar Wilde,130.0,1960
109466,Urban Menace,72.0,1999
32638,Cartoon All-Stars to the Rescue,26.0,1990
37905,The Horde,90.0,2009
30846,Burrowing,76.0,2009
41210,The Switch,101.0,2010
107983,Golem,92.0,1980
9761,Elephants Dream,11.0,2006
57816,8th Wonderland,94.0,2008
40663,Gasland,107.0,2010
91396,The Dark Wind,111.0,1991
10165,Fear and Desire,62.0,1953
139433,No One Dies in Lily Dale,90.0,2011
121471,Shouting Fire: Stories from the Edge of Free Speech,75.0,2009
103745,Vesku,0.0,2010
54182,Dirty Ho,103.0,1979
39786,Visual Acoustics,83.0,2009
50641,The End of Poverty?,106.0,2008
55403,Kulkuri ja joutsen,,1999
46697,Hated:  GG Allin & the Murder Junkies,50.0,1994
23631,Machete,105.0,2010
41233,Step Up 3D,107.0,2010
17966,Smart Money,81.0,1931
206145,Tarzan's Magic Fountain,73.0,1949
44255,Off and Running,0.0,2009
39240,The Truth,98.0,2010
50338,The Wedding Song,100.0,2008
38073,Going the Distance,102.0,2010
76237,Bananaz,92.0,2008
129467,Release the Prisoners to Spring,97.0,1975
105737,False as Water,102.0,1985
71839,The Moon Is Blue,99.0,1953
109881,Love Letters,101.0,1945
52337,Pride of the Marines,119.0,1945
32194,Comrade X,90.0,1940
80806,Above and Beyond,122.0,1952
44222,Four Stories of St. Julian,86.0,2010
13585,Bill Bailey: Tinselworm,91.0,2008
43790,Babes on Broadway,118.0,1941
30630,Conquest,113.0,1937
36814,The Street with No Name,91.0,1948
32552,It's a Great Feeling,85.0,1949
133792,The Joker Is Wild,126.0,1957
101422,The Reincarnation of Peter Proud,105.0,1975
132859,"Come On, Rangers",0.0,1938
113214,"Oh, Susanna",54.0,1936
33481,The Worthless,119.0,1982
31549,Blood River,104.0,2009
43642,Abandoned,93.0,2010
148482,The Saimaa Gesture,128.0,1981
13209,Offside,93.0,2006
55063,Still Bill,78.0,2010
22681,Homecoming,88.0,2009
39519,Beach Red,105.0,1967
119764,A Song to Remember,113.0,1945
40985,Arch of Triumph,115.0,1948
40264,Vampires Suck,82.0,2010
148175,Young Again,120.0,1986
28938,Men in the City,107.0,2009
268021,The Theory of Everything,86.0,2006
4204,$5 a Day,98.0,2008
35791,Resident Evil: Afterlife,97.0,2010
42430,Symbol,93.0,2009
35716,Preacher's Kid,110.0,2010
37645,22 Bullets,115.0,2010
69119,Larceny Inc.,96.0,1942
24955,The New Country,128.0,2000
32151,Triangle,93.0,2007
55066,The Eternal,95.0,1998
104310,Oh! Blue Fish Island,110.0,1977
124315,Sopyonje,112.0,1993
66701,Heroes for Sale,76.0,1933
43804,Western Union,95.0,1941
15915,The Pornographer,108.0,2001
8886,Palermo Shooting,108.0,2008
46026,Our Relations,73.0,1936
227196,Freedom Park,99.0,2004
148636,The Hunchback,98.0,1997
31428,Someone's Watching Me!,97.0,1978
49813,Sue,88.0,1997
29424,Hungry Wives,104.0,1972
60678,Prinsessa,0.0,2010
39995,Long Weekend,92.0,1978
37799,The Social Network,120.0,2010
138522,Few of Us,105.0,1996
114395,Juvenile Court,144.0,1973
45162,Superman/Batman: Apocalypse,78.0,2010
96172,Design for Scandal,85.0,1941
15527,Otis,100.0,2008
85692,A Man Vanishes,130.0,1967
110748,History of Postwar Japan as Told by a Bar Hostess,105.0,1970
40652,The Married Woman,95.0,1964
23168,The Town,125.0,2010
45884,Kapo,120.0,1960
35956,The Phenix City Story,100.0,1955
85819,Some Days Are Better Than Others,93.0,2011
15834,Fear Me Not,95.0,2008
22476,Infestation,93.0,2009
37059,2012: Supernova,87.0,2009
37735,Easy A,92.0,2010
38167,Eat Pray Love,133.0,2010
38568,Howl,84.0,2010
45778,Camp Hell,99.0,2010
18046,Blue Gold: World Water Wars,90.0,2008
27442,Senseless,87.0,2008
107612,The Rocket from Calabuch,93.0,1956
33729,Come Blow Your Horn,112.0,1963
50356,Susan Slept Here,98.0,1954
43939,I'm Still Here,107.0,2010
46563,Saratoga Trunk,135.0,1945
60076,Girl 27,86.0,2007
15179,"Patrik, Age 1.5",103.0,2008
43949,Flipped,89.0,2010
44992,Hubble 3D,44.0,2010
33909,Wall Street: Money Never Sleeps,133.0,2010
48110,Phaedra,115.0,1962
121154,Tumbledown,115.0,1988
59572,Buster Keaton: A Hard Act to Follow,160.0,1987
207681,Mister Buddwing,100.0,1966
41216,Legend of the Guardians: The Owls of Ga'Hoole,97.0,2010
39691,Cats & Dogs 2 : The Revenge of Kitty Galore,82.0,2010
42530,What's the Matter with Helen?,101.0,1971
43491,Rhapsody in Blue,135.0,1945
43890,Broadway Melody of 1936,101.0,1935
37596,Boy on a Dolphin,111.0,1957
41486,Lone Wolf and Cub: White Heaven in Hell,83.0,1974
41482,Lone Wolf and Cub: Baby Cart in the Land of Demons,89.0,1973
74714,Diên Biên Phu,125.0,1992
35219,The Missing Person,95.0,2009
72913,Amigo,128.0,2010
94959,"Edward, My Son",112.0,1949
22734,Beneath the 12-Mile Reef,102.0,1953
56168,The Oscar,119.0,1966
34145,The Big Risk,110.0,1960
40911,Monga,140.0,2010
54720,Killing Kasztner,129.0,2008
43923,It's Kind of a Funny Story,101.0,2010
5719,Mudhoney,92.0,1965
71575,Entre Nos,80.0,2009
159186,Just Like Us,0.0,2011
2754,Abel,100.0,1986
166204,Kanchenjungha,102.0,1962
40970,The Jolly Boys' Last Stand,88.0,2000
161710,The Squaw Man,74.0,1914
38842,Middle Men,105.0,2009
45261,(Untitled),96.0,2009
73682,The Paper Will Be Blue,92.0,2006
22136,Ricky,90.0,2009
38410,The Poughkeepsie Tapes,86.0,2007
342218,The Eighth Day,96.0,1979
125946,The Last Letter,61.0,2002
154442,Tree Without Leaves,105.0,1986
201695,Remote Control,65.0,1930
25694,Alice in Wonderland,76.0,1933
42318,Hardcore,96.0,2004
36569,The Crimson Wing: Mystery of the Flamingos,78.0,2008
27023,Saint John of Las Vegas,84.0,2009
38961,Tamara Drewe,111.0,2010
56969,Tere Naam,132.0,2003
45077,Every Day,93.0,2010
40599,Red Canyon,98.0,2008
52221,Loving Leah,95.0,2009
165534,Southbounders,86.0,2005
59581,"Thank You, Mr. Moto",67.0,1937
67531,West Point,95.0,1928
125948,Red Bear,95.0,2002
32021,The Night Strangler,74.0,1973
75938,Twilight's Last Gleaming,146.0,1977
706,Effi Briest,141.0,1974
30931,Dark Night of the Scarecrow,96.0,1981
33009,Remarkable Power,91.0,2008
46198,My Girlfriend's Boyfriend,84.0,2010
18178,Shadows,120.0,2007
117211,Brown of Harvard,85.0,1926
41402,Let Me In,116.0,2010
45745,Sintel,14.0,2010
10378,Big Buck Bunny,8.0,2008
39486,Secretariat,123.0,2010
27374,Lake Mungo,84.0,2008
44040,Devil,80.0,2010
12807,Looking for Cheyenne,86.0,2005
38303,You Again,105.0,2010
38408,Life As We Know It,114.0,2010
42296,Catfish,87.0,2010
38031,You Will Meet a Tall Dark Stranger,98.0,2010
28018,Collision,87.0,2009
45729,Dark House,85.0,2009
44113,Stone,105.0,2010
173672,Hunger,101.0,2009
9639,Grimm Love,87.0,2006
43894,Naughty Marietta,105.0,1935
85290,The Hawaiians,134.0,1970
3592,One Million B.C.,80.0,1940
44639,Inside Job,109.0,2010
43619,Leaving,85.0,2009
43933,Monsters,94.0,2010
30071,Where The Red Fern Grows,86.0,2003
17031,Dragonlance: Dragons Of Autumn Twilight,90.0,2008
41994,David Cross: Bigger and Blackerer,90.0,2010
15375,"Murder, Inc.",103.0,1960
45094,Conviction,107.0,2010
70695,Dirty Girl,90.0,2010
38415,Bran Nue Dae,82.0,2009
110502,The Private War of Major Benson,105.0,1955
43369,The Card,85.0,1952
111315,Merrily We Live,95.0,1938
98115,Harmony and Me,75.0,2010
42188,Never Let Me Go,104.0,2010
11567,The Wedding Party,92.0,2005
27441,Countdown,101.0,1968
30036,Rogue Cop,92.0,1954
43187,That Forsyte Woman,113.0,1949
4706,The Lady Vanishes,97.0,1979
9577,To the Limit,95.0,2007
20034,Hush,91.0,2008
41201,The Illusionist,80.0,2010
19597,The Hedgehog,100.0,2009
46847,Autumn Ball,123.0,2007
110790,"Murder, He Says",91.0,1945
16015,Worlds Apart,116.0,2008
20263,An American Affair,93.0,2008
10311,Martha,116.0,1974
50834,Rooster's Breakfast,125.0,2007
16271,Massacre at Central High,87.0,1976
12482,Love Is Colder Than Death,88.0,1970
53486,The Family Friend,102.0,2006
25633,Party Girl,99.0,1958
206577,J.C. Chavez,78.0,2007
166671,The Long and Short of It,5.0,2003
39933,Toe to Toe,104.0,2010
81231,Konopielka,92.0,1982
46756,The Temptation of St. Tony,110.0,2009
46812,Lost Boys: The Thirst,81.0,2010
46837,Kaboom,86.0,2010
76825,Morning Patrol,108.0,1987
16344,Luck By Chance,155.0,2009
38124,Tales From the Script,105.0,2009
60035,Dreams on Spec,88.0,2007
35379,IMAX Mummies Secrets Of The Pharohs,40.0,2007
214430,Bianca Beauchamp: All Access,85.0,2007
41308,El padrecito,130.0,1964
75341,Budrus,70.0,2010
92950,Wife! Be Like a Rose!,74.0,1935
113456,Adelheid,99.0,1970
44549,PEEPLI [Live],104.0,2010
155852,The Moth,0.0,1980
174792,The Girl Said No,91.0,1930
131861,An American Dream,103.0,1966
45739,Tube Tales,84.0,1999
45649,Rubber,85.0,2010
39681,Seven Days,105.0,2010
41505,Shelter,112.0,2010
40048,In My Sleep,90.0,2010
8749,Hamlet Goes Business,86.0,1987
14088,Barefoot Gen 2,85.0,1986
49218,The Trouble with Dee Dee,81.0,2005
50656,The Early Years: Erik Nietzsche Part 1,91.0,2007
16290,Jackass 3D,94.0,2010
39312,Restrepo,93.0,2010
42307,Road Train,90.0,2010
45650,The Hole,92.0,2009
64156,Spring Subway,93.0,2002
42941,30 Days of Night: Dark Days,92.0,2010
50475,No Mercy,125.0,2010
97241,A Short Film About John Bolton,27.0,2003
39440,Waiting for 'Superman',102.0,2010
52848,The West Point Story,107.0,1950
41009,Perrier’s Bounty,88.0,2009
73348,Where Love Has Gone,111.0,1964
52358,Suzy,93.0,1936
32540,The Disappeared,92.0,2008
74896,The Fox,110.0,1967
44890,The Frogmen,96.0,1951
44823,Jerry Springer: The Opera,120.0,2005
39514,RED,111.0,2010
213864,Fat Guy Goes Nutzoid,78.0,1986
90930,Strip-Tease,95.0,1963
86233,The Other Side of the Mountain,103.0,1975
98364,The Actress,90.0,1953
44716,In a Better World,119.0,2010
43931,My Soul to Take,107.0,2010
63611,Under the Stars,108.0,2007
47426,South of the Border,78.0,2009
18590,The Architect,82.0,2006
37810,Eyes Wide Open,90.0,2009
13548,Borderland,105.0,2007
21431,Big Game,0.0,2008
25073,Deadline,89.0,2009
155445,Nicht alle waren Mörder,92.0,2006
20700,A Day In The Life,90.0,2009
114333,The Hunt,91.0,1966
201646,My Kidnapper,83.0,2010
127083,It Rains in My Village,84.0,1968
4921,Vivere,102.0,2007
370264,Provocateur,88.0,1995
11389,The Olsen Gang,80.0,1968
45336,The Employment,7.0,2008
165911,The Pear Tree,95.0,1998
37438,"Road, Movie",95.0,2009
14397,Whisper,94.0,2007
53655,The Box,87.0,2007
52047,The Only Son,87.0,1936
27372,There Was a Father,94.0,1942
43681,The Perfect Human,13.0,1967
41211,Heartbreaker,105.0,2010
46332,Of Gods and Men,120.0,2010
135198,12 Storeys,105.0,1997
44986,The Great Ecstasy of Robert Carmichael,96.0,2005
43738,Eastern Plays,83.0,2009
60665,Drum,94.0,2004
43601,Bombshell,96.0,1933
68774,Eastern Drift,111.0,2010
4729,The Gendarme Gets Married,90.0,1968
47792,Voyage to Cythera,120.0,1984
46979,Le amiche,104.0,1955
143336,"The Chicken, the Fish and the King Crab",86.0,2008
41436,Paranormal Activity 2,91.0,2010
49207,R,99.0,2010
46103,Born to Raise Hell,98.0,2010
48016,The Maze,0.0,2010
55536,The Finances of the Grand Duke,80.0,1924
6793,The Haunted Castle,81.0,1921
79743,What Became of Us,116.0,2009
53792,Counsellor at Law,82.0,1933
67232,Daughter from Danang,83.0,2002
44076,"Smell of Camphor, Fragrance of Jasmine",93.0,2000
48015,13Hrs,81.0,2010
35957,Dial 1119,75.0,1950
51241,Heartbeats,97.0,2010
8316,The Countess,98.0,2009
31605,The Last American Hero,95.0,1973
22398,Tenderness,101.0,2009
16029,Tree of Knowledge,110.0,1981
44603,Hereafter,129.0,2010
41215,Black Death,102.0,2010
1782,Afterwards,107.0,2008
38234,Undisputed III : Redemption,96.0,2010
11391,The Olsen Gang on the Track,100.0,1975
41439,Saw: The Final Chapter,90.0,2010
41733,Due Date,95.0,2010
182756,Perfect Strangers,102.0,1945
77960,Desire Under the Elms,111.0,1958
44115,127 Hours,94.0,2010
38055,Megamind,95.0,2010
54315,The Stranger in Me,0.0,2008
33600,Der Fuehrer's Face,8.0,1943
54109,The Witch Who Came from the Sea,88.0,1976
52237,Quality Street,83.0,1937
43819,Strike Up the Band,120.0,1940
43007,Period of Adjustment,112.0,1962
49863,The Singing Nun,97.0,1966
44214,Black Swan,108.0,2010
80720,You'll Find Out,97.0,1940
114096,Bloodbrothers,116.0,1978
91607,Who Is Harry Kellerman and Why Is He Saying Those Terrible Things About Me?,108.0,1971
130917,Tribute,121.0,1980
40378,Eggs,86.0,1995
30979,The Horse Boy,93.0,2009
56192,Trail of the Screaming Forehead,81.0,2008
46537,Dark and Stormy Night,93.0,2009
49953,A Turtle's Tale: Sammy's Adventures,88.0,2010
43943,Jack Goes Boating,89.0,2010
38363,Fair Game,108.0,2010
40716,Flame of Barbary Coast,91.0,1945
43189,Million Dollar Mermaid,115.0,1952
3007,Woman in the Moon,170.0,1929
27563,Flamingo Road,94.0,1949
61755,1990: The Bronx Warriors,89.0,1982
59408,Deep End,90.0,1970
79591,Ten Minutes Older: The Cello,146.0,2002
26891,The Castle,123.0,1997
39039,Awaara,193.0,1951
52111,The Small Town,85.0,1997
13630,United,85.0,2003
45593,Roman,92.0,2006
41058,I Shot Jesse James,81.0,1949
1673,Comanche Station,73.0,1960
28671,Habit,112.0,1996
14234,Ploy,105.0,2007
49110,'R Xmas,85.0,2001
126238,Ten Skies,101.0,2004
65726,Lake Tahoe,89.0,2008
41123,Lourdes,96.0,2009
44442,Four Nights with Anna,87.0,2008
48466,Scared Shrekless,21.0,2010
47065,Tales of an Ancient Empire,86.0,2010
38325,How I Ended This Summer,124.0,2010
103894,Thieves by Law,90.0,2010
48000,Ménilmontant,38.0,1926
71317,Hamlet,140.0,1964
137504,"Older Brother, Younger Sister",86.0,1953
64340,Witch Way Love,102.0,1997
44571,The King of Fighters,93.0,2009
38368,Uncle Boonmee Who Can Recall His Past Lives,114.0,2010
112072,The magnetic man,79.0,2009
114444,My Childhood,48.0,1972
157178,Grający z talerza,0.0,1995
68849,The Man Who Could Work Miracles,82.0,1936
134569,The House,72.0,2011
44048,Unstoppable,98.0,2010
38357,Morning Glory,102.0,2010
48303,Certified Copy,106.0,2010
43539,The Next Three Days,133.0,2010
39210,Somewhere,98.0,2010
72421,Marcel Reich-Ranicki - Mein Leben,0.0,2009
62103,Agnosia,105.0,2010
44147,Wild Target,98.0,2010
92096,Vlad the Impaler: The True Life of Dracula,114.0,1979
43434,Carlos,338.0,2010
45958,Biutiful,148.0,2010
34208,Katalin Varga,82.0,2009
15036,Eden Is West,110.0,2009
36940,The First Beautiful Thing,122.0,2010
12444,Harry Potter and the Deathly Hallows: Part 1,146.0,2010
45269,The King's Speech,118.0,2010
38757,Tangled,100.0,2010
46757,The Last Sunset,112.0,1961
71701,The Damned,87.0,1963
43862,Maytime,132.0,1937
43437,Neptune's Daughter,95.0,1949
24574,Steel Toes,0.0,2006
80545,Wedding Belles,95.0,2007
87387,The Agony and Ecstasy of Phil Spector,100.0,2008
44687,The Lost Skeleton Returns Again,93.0,2010
162643,Snow & Ashes,110.0,2010
41999,The Art of the Steal,101.0,2009
13834,Missing in America,102.0,2005
15012,Linewatch,90.0,2008
44886,You and I,90.0,2006
45317,The Fighter,116.0,2010
41556,The Romantics,95.0,2010
42363,Feet First,91.0,1930
52998,El Dorado,149.0,1988
31031,The World Unseen,94.0,2007
49583,Dossier 51,108.0,1978
202768,Three,80.0,1965
37927,Statues Also Die,30.0,1953
48486,The Monk and the Fish,6.0,1994
56648,The Toy,95.0,1976
128442,The Bread and Alley,10.0,1970
110115,My Ain Folk,55.0,1973
87415,From the Clouds to the Resistance,104.0,1979
95043,The Devil,119.0,1972
113882,Islander,100.0,2006
48871,Red: Werewolf Hunter,88.0,2010
93669,The Meetings of Anna,120.0,1978
47088,The Extra Man,108.0,2010
147622,Ingeborg Holm,96.0,1913
35458,Crazy on the Outside,136.0,2010
50990,Bad Family,95.0,2010
111396,Adrift,110.0,2009
36373,M,88.0,1951
99080,The Viking,70.0,1931
49787,The Reef,94.0,2010
253074,Mendy,90.0,2003
64782,A Lesson in Love,96.0,1954
96118,All These Women,80.0,1964
26769,Cocaine Cowboys II: Hustlin' with the Godmother,97.0,2008
43924,The Tillman Story,94.0,2010
46420,The Loved Ones,84.0,2009
36615,Little Red Flowers,92.0,2006
83817,Madam Satan,116.0,1930
51885,The Sun Also Rises,116.0,2007
54523,Hitch Hike,104.0,1977
73420,Dishonored,91.0,1931
45324,Casino Jack,108.0,2010
120835,The Devil to Pay!,72.0,1930
33996,Farewell,113.0,2009
15702,To Paint or Make Love,100.0,2005
15436,Let It Rain,98.0,2008
39358,London River,87.0,2009
6320,Police,113.0,1985
28699,Underworld U.S.A.,99.0,1961
47979,Vincent Wants to Sea,96.0,2010
48838,London Boulevard,103.0,2010
42684,Skyline,100.0,2010
34764,Karthik Calling Karthik,155.0,2010
37234,Sex & Drugs & Rock & Roll,115.0,2010
42483,Last of the Red Hot Lovers,98.0,1972
42561,Against the Current,98.0,2009
42046,October Country,80.0,2009
52320,Home for Christmas,90.0,2010
36405,Reverse,99.0,2009
35123,The Verdict,86.0,1946
37083,Pay or Die!,111.0,1960
51618,The Passionate Friends,86.0,1949
61370,Men in War,102.0,1957
22135,Not Forgotten,100.0,2009
53654,The Brotherhood,96.0,1968
14463,Alone in the Wilderness,57.0,2004
35395,Bunny and the Bull,101.0,2009
38117,Beastly,86.0,2011
37690,Get Educated: Paathshaala,0.0,2010
24837,August Underground's Mordum,77.0,2003
43347,Love & Other Drugs,112.0,2010
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,113.0,2010
47607,Tiny Furniture,99.0,2010
80435,Lovers of Hate,93.0,2010
38340,A High Wind in Jamaica,103.0,1965
121238,If I Had a Million,88.0,1932
59828,Killer McCoy,104.0,1947
28155,It Lives Again,91.0,1978
26663,The Man I Love,96.0,1947
86608,Track of the Cat,102.0,1954
80572,Intruder in the Dust,87.0,1949
37710,The Tourist,103.0,2010
48946,Chatroom,97.0,2010
45136,A Man Called Peter,119.0,1955
130424,The Story of Three Loves,122.0,1953
44028,Suck,91.0,2009
48395,Rare Exports: A Christmas Tale,84.0,2010
44982,13,97.0,2010
60440,The Human Experience,90.0,2008
57000,Breaking the Maya Code,116.0,2008
65041,Triple Agent,115.0,2004
39968,Western,124.0,1997
32234,Doppelganger,107.0,2003
12823,Days and Clouds,115.0,2007
63290,Workingman's Death,122.0,2005
71395,Secret Ceremony,109.0,1968
43114,Buchanan Rides Alone,78.0,1958
59917,Cotton Comes to Harlem,97.0,1970
56693,Dillinger Is Dead,90.0,1969
40882,The Mirror,95.0,1997
85876,The Student Prince in Old Heidelberg,106.0,1928
62789,Illustrious Corpses,120.0,1976
31988,Hands Across the Table,80.0,1935
34667,Nightfall,78.0,1957
5562,Le Beau Serge,98.0,1958
41187,Fate,119.0,2001
43614,Father of My Children,110.0,2009
44160,Honey,103.0,2010
99738,Seven Invisible Men,119.0,2005
95453,One Fine Spring Day,106.0,2001
46773,The Blossoming of Maximo Oliveros,100.0,2005
70800,The Outlaw and His Wife,136.0,1918
60234,The Silent World,86.0,1956
49296,The Four Troublesome Heads,1.0,1898
1906,Solo Sunny,100.0,1980
36738,Boy Interrupted,92.0,2009
195833,Caribe,90.0,2004
49901,Rammbock: Berlin Undead,63.0,2010
195311,The Human Pyramid,1.0,1899
56142,Conversation Piece,121.0,1974
43919,Hatchet II,89.0,2010
84108,Alabama's Ghost,96.0,1973
80701,The Master and Margaret,95.0,1972
46503,All Good Things,101.0,2010
48833,Night Catches Us,90.0,2010
