id,title,revenue,name_collection
15805,Batman & Mr. Freeze: SubZero,0,Batman (DC Universe Animated) Collection
11508,Addams Family Reunion,0,Addams Family Collection
2487,Lady Snowblood,0,Lady Snowblood Collection
12485,Candyman: Day of the Dead,0,Candyman Collection
17074,The Batman Superman Movie: World's Finest,0,Superman (DC Universe Animated) Collection
18491,The End of Evangelion,20000000,Evangelion Collection
39927,Freeway II: Confessions of a Trickbaby,0,Freeway Collection
21348,Kirikou and the Sorceress,0,Kirikou
9011,The Prophecy 3: The Ascent,0,The Prophecy Collection
2332,Taxi 2,60726164,Taxi Collection
20882,Peculiarities of the National Fishing,0,Osobennosti Natsionalnoy ... - Collection
5458,Cruel Intentions 2,0,Cruel Intentions Collection
10482,Guest House Paradiso,0,The Big Bottom Box
28031,If These Walls Could Talk 2,0,If These Walls Could Talk Collection
15653,An Extremely Goofy Movie,0,A Goofy Movie Collection
844,2046,19271312,Wong Kar-Wai's Informal Collection
23985,Cremaster 2,0,The Cremaster Cycle
2463,Running Out of Time,0,Running Out Of Time Collection
16874,The Wog Boy,0,The Wog Boy Collection
71138,Female Prisoner #701: Scorpion,0,The Female Prisoner Series
39872,Female Prisoner Scorpion: Jailhouse 41,0,The Female Prisoner Series
16234,Batman Beyond: Return of the Joker,0,Batman Beyond Collection
10706,Mimic 2,0,Mimic Collection
17208,Paradise Lost 2: Revelations,0,Paradise Lost Collection
10751,Old Men in New Cars: In China They Eat Dogs II,0,In China They Eat Dogs Collection
2899,Asterix & Obelix: Mission Cleopatra,111127553,Asterix and Obelix Collection
36243,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",0,Godzilla (Millennium) Collection
10726,American Psycho 2: All American Girl,0,American Psycho Collection
13899,Dead or Alive 2: Birds,0,Dead or Alive Collection
437,Cube²: Hypercube,0,Cube Collection
11178,My Sassy Girl,0,My Sassy Girl Collection
100973,Deadline,0,Annika Bengtzon Collection
21707,My Wife Is a Gangster,0,My Wife is a Gangster Collection
36222,Dead or Alive: Final,0,Dead or Alive Collection
13984,Fubar,0,Fubar Collection
4689,Sympathy for Mr. Vengeance,1954937,The Vengeance Collection
18248,The Foreigner,0,The Foreigner Collection
21041,The Third Wave,0,Johan Falk Collection
11430,The Lion King 1½,0,The Lion King Collection
23986,Cremaster 3,0,The Cremaster Cycle
4326,Herr Lehmann,0,Herr Lehmann Filmreihe
32250,Ju-on: The Curse,0,Ju-on Collection
44203,Ju-on: The Curse 2,0,Ju-on Collection
10891,Tremors 4: The Legend Begins,0,Tremors Collection
12540,Bring It On Again,0,Bring It On Collection
60672,Crimson Rivers II: Angels of the Apocalypse,0,The Crimson Rivers Collection
14245,Sniper 2,0,Sniper Collection
3177,Battle Royale II: Requiem,0,Battle Royale Collection
10855,Naked Weapon,0,Naked Collection
12140,Ghost in the Shell 2: Innocence,9789651,Ghost in the Shell Collection
12496,The Twilight Samurai,7338987,Samurai Trilogy
17457,The Twins Effect,0,The Twins Effect Collection
10361,Ginger Snaps 2: Unleashed,0,Ginger Snaps Collection
41070,Dark Woods,0,Dark Woods Collection
11838,Ju-on: The Grudge,0,Ju-on Collection
670,Oldboy,14980005,The Vengeance Collection
12583,Ginger Snaps Back: The Beginning,0,Ginger Snaps Collection
9694,One Missed Call,0,One Missed Call Collection
22537,Inuyasha the Movie 2: The Castle Beyond the Looking Glass,0,Inuyasha Collection
10304,Starship Troopers 2: Hero of the Federation,0,Starship Troopers Collection
9666,Ju-on: The Grudge 2,0,Ju-on Collection
9316,Ong-Bak: The Thai Warrior,15,Ong Bak Collection
11647,Infernal Affairs II,0,Infernal Affairs Collection
10105,Saints and Soldiers,0,Saints and Soldiers Collection
83,Open Water,54667954,Open Water Collection
14310,Infernal Affairs III,0,Infernal Affairs Collection
10320,The Ring Two,161451538,The Ring Collection
3396,The Yes Men,0,The Yes Men Collection
62276,Bummer,1600000,Bummer Collection
5889,Azumi,0,Azumi Collection
5460,Cruel Intentions 3,0,Cruel Intentions Collection
8357,What the #$*! Do We (K)now!?,10000000,What the Bleep! Collection
24674,The Eye 2,0,The Eye Collection
12597,Hellraiser: Inferno,0,Hellraiser Collection
693,Meet the Fockers,516642939,Meet the Parents Collection
11804,White Noise,91196419,White Noise Collection
18627,Son of Godzilla,0,Godzilla (Showa) Collection
34326,"The Yakuza Papers, Vol. 1: Battles Without Honor and Humanity",0,The Yakuza Papers Collection
23832,For Love and Gold,1314230,Brancaleone Collection
11633,Appleseed,1461989,Appleseed Collection
12127,Pippi in the South Seas,0,Pippi Longstocking
11626,Pippi on the Run,0,Pippi Longstocking
42390,Boys Town,0,Father Flanagan Collection
27549,Beastmaster 2: Through the Portal of Time,869325,Beastmaster Collection
26581,Dr. Who and the Daleks,0,Dr. Who Collection
11637,Are We There Yet?,97918663,The Are We Collection
12142,Alone in the Dark,10442808,Alone in the Dark Collection
8968,Boogeyman,67192859,The Boogeyman Collection
661,The Marriage of Maria Braun,0,The BRD Collection
561,Constantine,230884728,Constantine Collection
10214,Son of the Mask,0,The Mask Collection
3040,Night Watch,32000000,World of Watches Collection
44875,Topper Returns,0,Topper Collection
12721,"No Retreat, No Surrender",4662137,"No Retreat, No Surrender Collection"
27042,The ChubbChubbs!,0,The ChubbChubbs Collection
2926,The Three Musketeers,0,The Musketeers Collection
258,Bed and Board,0,The Adventures of Antoine Doinel
8016,Germany Year Zero,0,War Trilogy
37601,Tombs of the Blind Dead,0,The Blind Dead Collection
4551,Be Cool,95226116,Chili Palmer Collection
3115,Godzilla vs. The Sea Monster,0,Godzilla (Showa) Collection
6593,Godzilla vs. Mechagodzilla II,0,Godzilla (Heisei) Collection
38148,"Oh, God! You Devil",0,"Oh, God! Collection"
438,Cube Zero,0,Cube Collection
37988,Vares: Private Eye,0,Vares Collection
10040,Miss Congeniality 2: Armed and Fabulous,0,Miss Congeniality Collection
38155,Zu: Warriors from the Magic Mountain,0,Zu Warriors Collection
19545,Invasion of Astro-Monster,0,Godzilla (Showa) Collection
187,Sin City,158733820,Sin City Collection
47406,Arabian Nights,0,Trilogy of Life
9674,Ringu 0,0,Ringu Collection
16250,Love Comes Softly,0,The Love Comes Softly Collection
10065,The Amityville Horror,108047131,The Amityville Horror Collection
13409,State Property 2,1691706,State Property Collection
11679,xXx: State of the Union,71073932,xXx Collection
24444,Zatôichi Meets the One-Armed Swordsman,0,Zatôichi: The Blind Swordsman
46594,Earth,0,Ukraine Trilogy
9463,Vampire Hunter D,0,Vampire Hunter D Collection
1895,Star Wars: Episode III - Revenge of the Sith,850000000,Star Wars Collection
28423,The Invisible Woman,0,The Invisible Man (Universal Series)
953,Madagascar,532680671,Madagascar Collection
12700,Dominion: Prequel to the Exorcist,251495,The Exorcist Collection
9779,The Sisterhood of the Traveling Pants,39053061,The Sisterhood of the Traveling Pants Collection
18289,Godzilla vs. Biollante,0,Godzilla (Heisei) Collection
272,Batman Begins,374218673,The Dark Knight Collection
15767,Godzilla: Final Wars,0,Godzilla (Millennium) Collection
11451,Herbie Fully Loaded,66002004,Herbie Collection
11683,Land of the Dead,46770602,Living Dead Collection
42488,The New Land,0,The Emigrants Collection
20914,My Friends,0,My Friends Collection
39464,Godzilla vs. Hedorah,0,Godzilla (Showa) Collection
4889,Billion Dollar Brain,0,Harry Palmer Collection
9738,Fantastic Four,330579719,Fantastic Four Collection
1826,Russian Dolls,23727301,The Klapisch Trilogy
1696,The Devil's Rejects,0,House of 1000 Corpses Collection
40254,Whispering Corridors,0,Whispering Corridors Collection
6519,The Dukes of Hazzard,110803676,The Dukes Of Hazzard Collection
11453,Deuce Bigalow: European Gigolo,22400154,Deuce Bigalow Collection
11328,Pusher II: With Blood on My Hands,0,Pusher Collection
22965,Doomed to Die,0,Mr. Wong Collection
9564,Asterix & Obelix Take on Caesar,1644060,Asterix and Obelix Collection
9335,Transporter 2,85167639,The Transporter Collection
17386,Revenge of the Ninja,13168027,Enter the Ninja Collection
10753,Police Story 2,0,Police Story Collection
11636,New Police Story,0,Police Story Collection
7553,Waiting...,18637690,Waiting Collection
8923,Green Street Hooligans,3154346,Green Street Hooligans Collection
647,Final Fantasy VII: Advent Children,0,Final Fantasy Collection
11968,Into the Blue,44434439,Into the Blue Collection
533,The Curse of the Were-Rabbit,192452832,Wallace & Gromit Collection
32237,Whispering Corridors 3: Wishing Stairs,0,Whispering Corridors Collection
9763,Goal!: The Dream Begins,27610873,Goal! Collection
15493,Star Wreck: In the Pirkinning,0,Star Wreck Collection
38828,Left Behind III: World at War,0,Left Behind Collection
1656,The Legend of Zorro,142400065,Zorro Collection
215,Saw II,152925093,Saw Collection
10915,"A Genius, Two Friends, and an Idiot",0,Nobody Collection
8274,American Pie Presents: Band Camp,0,American Pie (Spin-off) Collection
26845,Tarzan the Ape Man,0,Tarzan (Johnny Weissmuller series)
18994,Tarzan and His Mate,0,Tarzan (Johnny Weissmuller series)
1951,Manderlay,674918,USA: Land of Opportunities Collection
259,Love on the Run,0,The Adventures of Antoine Doinel
25,Jarhead,96889998,Jarhead Collection
23220,The Brides of Dracula,0,Dracula (Hammer Series)
9885,Wolf Creek,27762648,Wolf Creek Collection
9392,The Descent,0,The Descent Collection
674,Harry Potter and the Goblet of Fire,895921036,Harry Potter Collection
7010,The Wild Geese,0,The Wild Geese Collection
3124,The Evil of Frankenstein,0,Frankenstein (Hammer Series)
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",748806957,The Chronicles of Narnia Collection
14695,Havoc,0,Havoc Collection
43118,"Ivan the Terrible, Part II: The Boyars' Plot",0,Ivan The Terrible Collection
21040,Executive Protection,0,Johan Falk Collection
36775,The Ambushers,0,The Matt Helm Collection
9641,Cheaper by the Dozen 2,129181830,Cheaper by the Dozen Collection
9568,The Dentist,0,The Dentist Collection
6935,Yamakasi,0,Yamakasi - Collection
20641,Love's Enduring Promise,0,The Love Comes Softly Collection
4550,Sympathy for Lady Vengeance,23803308,The Vengeance Collection
10045,District B13,9584131,District 13 Collection
168705,BloodRayne,2405420,BloodRayne Collection
1690,Hostel,80578934,Hostel Collection
10982,Hoodwinked!,51053787,Hoodwinked! Collection
834,Underworld: Evolution,111340801,Underworld Collection
39345,Casper Meets Wendy,0,Casper Collection
21519,Project A,0,Project A Collection
39788,Vinci,0,Vabank (Collection)
24580,The Creeping Unknown,0,Quatermass (Hammer series)
11246,Hellraiser: Hellseeker,0,Hellraiser Collection
52728,Gamera vs. Gyaos,0,Gamera Films
7295,8MM 2,0,8MM Collection
7509,Water,10422387,Elements Trilogy
36768,Uuno Turhapuro armeijan leivissä,0,Uuno Turhapuro
11183,French Fried Vacation,0,French Fried Vacation
11565,Big Momma's House 2,138259062,Big Momma's House Collection
11283,Nanny McPhee,122489822,Nanny McPhee Collection
16452,The Comedians of Comedy,0,The Comedians Of Comedy Collection
9286,Final Destination 3,117719158,Final Destination Collection
12096,The Pink Panther,0,The Pink Panther (Steve Martin) Collection
33061,Troll,5450815,Troll Collection
9975,Curious George,69834815,Curious George Collection
10053,When a Stranger Calls,66966987,When a Stranger Calls Collection
9682,Pulse,29907685,Pulse Collection
18747,Election,0,Election Collection
14609,Ultimate Avengers,6700000,Ultimate Avengers Collection
950,Ice Age: The Meltdown,660940780,Ice Age Collection
15590,The Prince & Me 2: The Royal Wedding,0,The Prince & Me Collection
18009,Leprechaun 2,2260622,Leprechaun Collection (Original Series)
19286,Leprechaun 3,0,Leprechaun Collection (Original Series)
19287,Leprechaun 4: In Space,0,Leprechaun Collection (Original Series)
18011,Leprechaun in the Hood,0,Leprechaun Collection (Original Series)
1379,Lights in the Dusk,1615018,Aki Kaurismäki's Finland trilogy
9792,The Hills Have Eyes,69623713,The Hills Have Eyes (Reboot) Collection
11573,Inspector Clouseau,0,The Pink Panther (Original) Collection
46828,Son of the Pink Panther,2438031,The Pink Panther (Original) Collection
10292,Urban Legends: Bloody Mary,0,Urban Legend
3093,Basic Instinct 2,38629478,Basic Instinct Collection
4257,Scary Movie 4,178262620,Scary Movie Collection
588,Silent Hill,97607453,Silent Hill Collection
8982,The Protector,27165581,The Protector Collection
956,Mission: Impossible III,397850012,Mission: Impossible Collection
31506,Die Nibelungen: Siegfried,0,Die Nibelungen Collection
42512,Die Nibelungen: Kriemhild's Revenge,0,Die Nibelungen Collection
34019,The Hidden Blade,0,Samurai Trilogy
591,The Da Vinci Code,767820459,Robert Langdon Collection
36668,X-Men: The Last Stand,459359555,X-Men Collection
920,Cars,461983149,Cars Collection
58,Pirates of the Caribbean: Dead Man's Chest,1065659812,Pirates of the Caribbean Collection
2295,Clerks II,26888376,Clerks Collection
10007,See No Evil,0,See No Evil Collection
8997,Hollow Man II,0,Hollow Man Collection
10947,High School Musical,0,High School Musical Collection
27320,Jack Frost 2: Revenge of the Mutant Killer Snowman,0,Jack Frost Collection
9615,The Fast and the Furious: Tokyo Drift,158468292,The Fast and the Furious Collection
9513,Garfield: A Tail of Two Kitties,141702264,Garfield Collection
10770,The Sheriff and the Satellite Kid,0,The Sheriff and the Satellite Kid Collection
1452,Superman Returns,391081192,Superman Collection
36576,Curse of the Pink Panther,4491986,The Pink Panther (Original) Collection
33005,Mimic: Sentinel,0,Mimic Collection
32740,Krrish,0,Krrish Collection
54111,Whispering Corridors 2: Memento Mori,0,Whispering Corridors Collection
1593,Night at the Museum,574480841,Night at the Museum Collection
1948,Crank,42931041,Crank Collection
9762,Step Up,114194847,Step Up Collection
15049,Bon Cop Bad Cop,12671300,Bon Cop Bad Cop Collection
58311,Executioners,0,The Heroic Trio Collection
18672,The Legend of the Swordsman,0,Swordsman Collection
32761,The Seventh Continent,0,Trilogía de la violencia de Michael Haneke
5721,Vixen!,6000000,Vixens Collection
12094,Jackass Number Two,72778712,Jackass Collection
15997,The Land Before Time II: The Great Valley Adventure,0,The Land Before Time Collection
7484,Open Season,197309027,Open Season Collection
10781,The Texas Chainsaw Massacre: The Beginning,0,Texas Chainsaw (Reboot) Collection
1975,The Grudge 2,39143839,The Grudge Collection
8975,The Marine,22165608,The Marine Collection
10070,Feast,658573,Feast Collection
3683,Flags of Our Fathers,65900249,Clint Eastwood's Iwo Jima Collection
5890,Azumi 2: Death or Love,0,Azumi Collection
214,Saw III,163876815,Saw Collection
43071,Corto Maltese in Siberia,0,Corto Maltese
14620,The Butterfly Effect 2,0,The Butterfly Effect Collection
13767,The Santa Clause 3: The Escape Clause,84500122,The Santa Clause Collection
36557,Casino Royale,599045960,James Bond Collection
9836,Happy Feet,384335608,Happy Feet Collection
15152,"OSS 117: Cairo, Nest of Spies",0,OSS 117 Collection
14457,Reeker,0,Reeker Collection
10032,Van Wilder 2: The Rise of Taj,6086508,National Lampoon’s Van Wilder Collection
22440,Dracula's Daughter,0,Dracula (Universal Series)
17604,She,0,She Collection
15077,Election 2,0,Election Collection
1246,Rocky Balboa,155721132,Rocky Collection
12795,Another Gay Movie,745327,Another Gay Movie Collection
14277,Loose Change: 2nd Edition,0,Loose Change Collection
33583,The Decameron,0,Trilogy of Life
1251,Letters from Iwo Jima,68673228,Clint Eastwood's Iwo Jima Collection
5393,Happily N'Ever After,38085778,Happily N'Ever After Collection
1931,Stomp the Yard,75511123,Stomp the Yard Collection
9992,Arthur and the Invisibles,107944236,Arthur and the Invisibles Collection
8275,American Pie Presents: The Naked Mile,0,American Pie (Spin-off) Collection
11578,The Return of Don Camillo,0,Don Camillo Collection
11972,Don Camillo,0,Don Camillo Collection
36878,Testament of Orpheus,0,The Orphic Trilogy
36877,The Blood of a Poet,0,The Orphic Trilogy
13365,49 Up,238073,The Up Series
51863,Seven Up!,0,The Up Series
50754,7 Plus Seven,0,The Up Series
7516,Smokin' Aces,57103895,Smokin' Aces Collection
9966,The Messengers,1109660,The Messengers Collection
1248,Hannibal Rising,82169884,The Hannibal Lecter Anthology
14761,Cocaine Cowboys,163000,Cocaine Cowboys
9965,"Wake Up, Ron Burgundy: The Lost Movie",0,Anchorman Collection
